company_id,slug,name,batch,batch_year,guessed_domain_1,guessed_domain_2,guessed_domain_3
29709,substrate,"Substrate",Summer 2024,2024,substrate.com,substrate.ai,substrate.io
29574,superunit,"Superunit",Summer 2024,2024,superunit.com,superunit.ai,superunit.io
29850,surebright,"SureBright",Summer 2024,2024,surebright.com,surebright.ai,surebright.io
29591,synnax,"Synnax",Summer 2024,2024,synnax.com,synnax.ai,synnax.io
29987,syntra,"Syntra",Summer 2024,2024,syntra.com,syntra.ai,syntra.io
29640,tabula,"Tabula",Summer 2024,2024,tabula.com,tabula.ai,tabula.io
29691,tandem-2,"Tandem",Summer 2024,2024,tandem.com,tandem.ai,tandem.io
29710,taxgpt,"TaxGPT",Summer 2024,2024,taxgpt.com,taxgpt.ai,taxgpt.io
29779,the-forecasting-company,"The Forecasting Company",Summer 2024,2024,theforecastingcompany.com,theforecastingcompany.ai,theforecastingcompany.io
29708,the-synthesis-company,"The Synthesis Company",Summer 2024,2024,thesynthesiscompany.com,thesynthesiscompany.ai,thesynthesiscompany.io
29589,theseus,"Theseus",Summer 2024,2024,theseus.com,theseus.ai,theseus.io
29767,thunder-compute,"Thunder Compute",Summer 2024,2024,thundercompute.com,thundercompute.ai,thundercompute.io
29804,thyme,"Thyme",Summer 2024,2024,thyme.com,thyme.ai,thyme.io
29689,tivara,"Tivara",Summer 2024,2024,tivara.com,tivara.ai,tivara.io
29836,tradeflow,"TradeFlow",Summer 2024,2024,tradeflow.com,tradeflow.ai,tradeflow.io
29830,typa,"Typa",Summer 2024,2024,typa.com,typa.ai,typa.io
29557,ultra,"Ultra",Summer 2024,2024,ultra.com,ultra.ai,ultra.io
29659,unbound,"Unbound",Summer 2024,2024,unbound.com,unbound.ai,unbound.io
29573,undermind,"Undermind",Summer 2024,2024,undermind.com,undermind.ai,undermind.io
29579,understood-care,"Understood Care",Summer 2024,2024,understoodcare.com,understoodcare.ai,understoodcare.io
29633,unsloth-ai,"Unsloth AI",Summer 2024,2024,unslothai.com,unslothai.ai,unslothai.io
29849,usul,"Usul",Summer 2024,2024,usul.com,usul.ai,usul.io
29814,vendra,"Vendra",Summer 2024,2024,vendra.com,vendra.ai,vendra.io
29858,vera-health,"Vera Health",Summer 2024,2024,verahealth.com,verahealth.ai,verahealth.io
29734,vibe,"Vibe",Summer 2024,2024,vibe.com,vibe.ai,vibe.io
29644,videogen,"VideoGen",Summer 2024,2024,videogen.com,videogen.ai,videogen.io
29967,village-labs,"Village Labs",Summer 2024,2024,villagelabs.com,villagelabs.ai,villagelabs.io
29960,void,"Void",Summer 2024,2024,void.com,void.ai,void.io
29835,voker,"Voker",Summer 2024,2024,voker.com,voker.ai,voker.io
29692,weave-robotics,"Weave Robotics",Summer 2024,2024,weaverobotics.com,weaverobotics.ai,weaverobotics.io
29819,weel,"Weel",Summer 2024,2024,weel.com,weel.ai,weel.io
29750,winfunc,"winfunc",Summer 2024,2024,winfunc.com,winfunc.ai,winfunc.io
29649,wordware,"Wordware",Summer 2024,2024,wordware.com,wordware.ai,wordware.io
29956,xtraffic,"XTraffic",Summer 2024,2024,xtraffic.com,xtraffic.ai,xtraffic.io
29764,zeit-ai,"Zeit AI",Summer 2024,2024,zeitai.com,zeitai.ai,zeitai.io
29812,zeropath,"ZeroPath",Summer 2024,2024,zeropath.com,zeropath.ai,zeropath.io
29777,zettascale,"Zettascale",Summer 2024,2024,zettascale.com,zettascale.ai,zettascale.io
29731,zoa-research,"Zoa Research",Summer 2024,2024,zoaresearch.com,zoaresearch.ai,zoaresearch.io
29670,zuni,"Zuni",Summer 2024,2024,zuni.com,zuni.ai,zuni.io
29532,angstrom-ai,"Ångström AI",Summer 2024,2024,angstromai.com,angstromai.ai,angstromai.io
29391,abel,"Abel",Winter 2024,2024,abel.com,abel.ai,abel.io
29443,adapted,"Adapted",Winter 2024,2024,adapted.com,adapted.ai,adapted.io
29358,aedilic,"Aedilic",Winter 2024,2024,aedilic.com,aedilic.ai,aedilic.io
29383,aftercare,"Aftercare",Winter 2024,2024,aftercare.com,aftercare.ai,aftercare.io
29275,agentic-labs-2,"Agentic Labs",Winter 2024,2024,agenticlabs.com,agenticlabs.ai,agenticlabs.io
29272,aidy,"Aidy",Winter 2024,2024,aidy.com,aidy.ai,aidy.io
29420,alai,"Alai",Winter 2024,2024,alai.com,alai.ai,alai.io
29263,alex-com,"Alex",Winter 2024,2024,alex.com,alex.ai,alex.io
29253,andon-labs,"Andon Labs",Winter 2024,2024,andonlabs.com,andonlabs.ai,andonlabs.io
29386,andy-ai,"Andy AI",Winter 2024,2024,andyai.com,andyai.ai,andyai.io
29450,aqua-voice,"Aqua Voice",Winter 2024,2024,aquavoice.com,aquavoice.ai,aquavoice.io
29464,arcane,"Arcane",Winter 2024,2024,arcane.com,arcane.ai,arcane.io
29267,argon-ai-inc,"Argon AI, Inc.",Winter 2024,2024,argonaiinc.com,argonaiinc.ai,argonaiinc.io
29288,arini,"Arini",Winter 2024,2024,arini.com,arini.ai,arini.io
29295,artisan,"Artisan",Winter 2024,2024,artisan.com,artisan.ai,artisan.io
29411,artos,"Artos",Winter 2024,2024,artos.com,artos.ai,artos.io
29369,astro-mechanica,"Astro Mechanica",Winter 2024,2024,astromechanica.com,astromechanica.ai,astromechanica.io
29308,atopile,"atopile",Winter 2024,2024,atopile.com,atopile.ai,atopile.io
29315,attunement,"Attunement",Winter 2024,2024,attunement.com,attunement.ai,attunement.io
29284,averyiq,"AveryIQ",Winter 2024,2024,averyiq.com,averyiq.ai,averyiq.io
29277,basalt,"Basalt",Winter 2024,2024,basalt.com,basalt.ai,basalt.io
29451,basepilot,"Basepilot",Winter 2024,2024,basepilot.com,basepilot.ai,basepilot.io
29409,betterbasket,"BetterBasket",Winter 2024,2024,betterbasket.com,betterbasket.ai,betterbasket.io
29373,bilanc,"Bilanc",Winter 2024,2024,bilanc.com,bilanc.ai,bilanc.io
29430,bitesight,"BiteSight",Winter 2024,2024,bitesight.com,bitesight.ai,bitesight.io
29509,blacksmith,"Blacksmith",Winter 2024,2024,blacksmith.com,blacksmith.ai,blacksmith.io
29307,blume-benefits,"Blume Benefits",Winter 2024,2024,blumebenefits.com,blumebenefits.ai,blumebenefits.io
29417,brainbase-labs,"Brainbase Labs",Winter 2024,2024,brainbaselabs.com,brainbaselabs.ai,brainbaselabs.io
29281,breez-labs,"Breez Labs",Winter 2024,2024,breezlabs.com,breezlabs.ai,breezlabs.io
29370,browser-buddy,"Browser Buddy",Winter 2024,2024,browserbuddy.com,browserbuddy.ai,browserbuddy.io
29439,camelai,"camelAI",Winter 2024,2024,camelai.com,camelai.ai,camelai.io
29376,carma,"Carma",Winter 2024,2024,carma.com,carma.ai,carma.io
29276,carousel-technologies,"Carousel Technologies",Winter 2024,2024,carouseltechnologies.com,carouseltechnologies.ai,carouseltechnologies.io
29320,celest,"Celest",Winter 2024,2024,celest.com,celest.ai,celest.io
29399,centauri-ai,"Centauri AI",Winter 2024,2024,centauriai.com,centauriai.ai,centauriai.io
29356,centralize,"Centralize",Winter 2024,2024,centralize.com,centralize.ai,centralize.io
29408,circleback,"Circleback",Winter 2024,2024,circleback.com,circleback.ai,circleback.io
29339,clarion,"Clarion",Winter 2024,2024,clarion.com,clarion.ai,clarion.io
29395,clarum,"Clarum",Winter 2024,2024,clarum.com,clarum.ai,clarum.io
29414,cleva,"Cleva",Winter 2024,2024,cleva.com,cleva.ai,cleva.io
29317,cloudcruise,"CloudCruise",Winter 2024,2024,cloudcruise.com,cloudcruise.ai,cloudcruise.io
29481,cocrafter,"CoCrafter",Winter 2024,2024,cocrafter.com,cocrafter.ai,cocrafter.io
29368,codeant-ai,"CodeAnt AI",Winter 2024,2024,codeantai.com,codeantai.ai,codeantai.io
29455,commodityai,"CommodityAI",Winter 2024,2024,commodityai.com,commodityai.ai,commodityai.io
29380,conduit-ai,"Conduit",Winter 2024,2024,conduit.com,conduit.ai,conduit.io
29338,consul,"Consul",Winter 2024,2024,consul.com,consul.ai,consul.io
29306,copper-health,"Copper Health",Winter 2024,2024,copperhealth.com,copperhealth.ai,copperhealth.io
29207,cora,"Cora",Winter 2024,2024,cora.com,cora.ai,cora.io
29354,crmcopilot,"crmCopilot",Winter 2024,2024,crmcopilot.com,crmcopilot.ai,crmcopilot.io
29508,crowdvolt,"CrowdVolt",Winter 2024,2024,crowdvolt.com,crowdvolt.ai,crowdvolt.io
29457,datacurve,"Datacurve",Winter 2024,2024,datacurve.com,datacurve.ai,datacurve.io
29334,decipher-ai,"Decipher AI",Winter 2024,2024,decipherai.com,decipherai.ai,decipherai.io
29422,deep24,"Deep24",Winter 2024,2024,deep24.com,deep24.ai,deep24.io
29447,deepnight,"Deepnight",Winter 2024,2024,deepnight.com,deepnight.ai,deepnight.io
29271,dgi-apparel,"DGI Apparel",Winter 2024,2024,dgiapparel.com,dgiapparel.ai,dgiapparel.io
29404,diana,"Diana",Winter 2024,2024,diana.com,diana.ai,diana.io
29364,dime-2,"Dime",Winter 2024,2024,dime.com,dime.ai,dime.io
29436,downlink,"Downlink",Winter 2024,2024,downlink.com,downlink.ai,downlink.io
29367,draftaid,"Draftaid",Winter 2024,2024,draftaid.com,draftaid.ai,draftaid.io
29503,dragoneye,"Dragoneye",Winter 2024,2024,dragoneye.com,dragoneye.ai,dragoneye.io
29179,driver,"Driver",Winter 2024,2024,driver.com,driver.ai,driver.io
29518,dropback,"Dropback",Winter 2024,2024,dropback.com,dropback.ai,dropback.io
29184,drymerge,"DryMerge",Winter 2024,2024,drymerge.com,drymerge.ai,drymerge.io
29238,duckie,"Duckie",Winter 2024,2024,duckie.com,duckie.ai,duckie.io
29299,ecliptor,"Ecliptor",Winter 2024,2024,ecliptor.com,ecliptor.ai,ecliptor.io
29396,edgetrace,"EdgeTrace",Winter 2024,2024,edgetrace.com,edgetrace.ai,edgetrace.io
29297,eggnog,"Eggnog",Winter 2024,2024,eggnog.com,eggnog.ai,eggnog.io
29205,ego,"ego",Winter 2024,2024,ego.com,ego.ai,ego.io
29365,ellipsis,"Ellipsis",Winter 2024,2024,ellipsis.com,ellipsis.ai,ellipsis.io
29381,elodin,"Elodin",Winter 2024,2024,elodin.com,elodin.ai,elodin.io
29311,engines,"Engines",Winter 2024,2024,engines.com,engines.ai,engines.io
29470,eris-biotech,"Eris Biotech",Winter 2024,2024,erisbiotech.com,erisbiotech.ai,erisbiotech.io
29350,feldy,"Feldy",Winter 2024,2024,feldy.com,feldy.ai,feldy.io
29449,fileforge,"Fileforge",Winter 2024,2024,fileforge.com,fileforge.ai,fileforge.io
29352,firebender,"Firebender",Winter 2024,2024,firebender.com,firebender.ai,firebender.io
29400,floatingpoint,"floatingpoint",Winter 2024,2024,floatingpoint.com,floatingpoint.ai,floatingpoint.io
29452,fluently,"Fluently",Winter 2024,2024,fluently.com,fluently.ai,fluently.io
29416,focal,"Focal",Winter 2024,2024,focal.com,focal.ai,focal.io
29499,forge,"Forge",Winter 2024,2024,forge.com,forge.ai,forge.io
29519,forge-rewards,"Forge Rewards",Winter 2024,2024,forgerewards.com,forgerewards.ai,forgerewards.io
29274,fractal-labs,"Fractal Labs",Winter 2024,2024,fractallabs.com,fractallabs.ai,fractallabs.io
29290,furtherai,"FurtherAI",Winter 2024,2024,furtherai.com,furtherai.ai,furtherai.io
29269,garage-2,"Garage",Winter 2024,2024,garage.com,garage.ai,garage.io
29513,getcrux,"GetCrux",Winter 2024,2024,getcrux.com,getcrux.ai,getcrux.io
29415,givefront,"Givefront",Winter 2024,2024,givefront.com,givefront.ai,givefront.io
29322,glimmer,"Glimmer",Winter 2024,2024,glimmer.com,glimmer.ai,glimmer.io
29341,gloglo,"GloGlo",Winter 2024,2024,gloglo.com,gloglo.ai,gloglo.io
28896,governgpt,"GovernGPT",Winter 2024,2024,governgpt.com,governgpt.ai,governgpt.io
29485,granza-bio,"Granza Bio",Winter 2024,2024,granzabio.com,granzabio.ai,granzabio.io
29298,greenboard,"Greenboard",Winter 2024,2024,greenboard.com,greenboard.ai,greenboard.io
29226,greptile,"Greptile",Winter 2024,2024,greptile.com,greptile.ai,greptile.io
29328,guide-labs,"Guide Labs",Winter 2024,2024,guidelabs.com,guidelabs.ai,guidelabs.io
29180,gumloop,"Gumloop",Winter 2024,2024,gumloop.com,gumloop.ai,gumloop.io
29484,haplotype-labs,"Haplotype Labs",Winter 2024,2024,haplotypelabs.com,haplotypelabs.ai,haplotypelabs.io
29233,happenstance,"Happenstance",Winter 2024,2024,happenstance.com,happenstance.ai,happenstance.io
29433,hatchet-run,"Hatchet",Winter 2024,2024,hatchet.com,hatchet.ai,hatchet.io
29385,hazel-2,"Hazel",Winter 2024,2024,hazel.com,hazel.ai,hazel.io
29483,healia,"Healia",Winter 2024,2024,healia.com,healia.ai,healia.io
29403,heartbyte,"HeartByte",Winter 2024,2024,heartbyte.com,heartbyte.ai,heartbyte.io
29533,indemni,"Indemni",Winter 2024,2024,indemni.com,indemni.ai,indemni.io
29343,infinity,"Infinity",Winter 2024,2024,infinity.com,infinity.ai,infinity.io
29342,inquery-2,"InQuery",Winter 2024,2024,inquery.com,inquery.ai,inquery.io
29511,inspectmind-ai,"InspectMind AI",Winter 2024,2024,inspectmindai.com,inspectmindai.ai,inspectmindai.io
29498,integuru,"Integuru",Winter 2024,2024,integuru.com,integuru.ai,integuru.io
29239,ion-design,"ion design",Winter 2024,2024,iondesign.com,iondesign.ai,iondesign.io
29476,junction-bioscience,"Junction Bioscience",Winter 2024,2024,junctionbioscience.com,junctionbioscience.ai,junctionbioscience.io
29407,justai,"JustAI",Winter 2024,2024,justai.com,justai.ai,justai.io
29523,k-scale-labs,"K-Scale Labs",Winter 2024,2024,kscalelabs.com,kscalelabs.ai,kscalelabs.io
29245,kabilah,"Kabilah",Winter 2024,2024,kabilah.com,kabilah.ai,kabilah.io
29507,kater-ai,"kater.ai",Winter 2024,2024,katerai.com,katerai.ai,katerai.io
29270,keystroke,"Keystroke",Winter 2024,2024,keystroke.com,keystroke.ai,keystroke.io
29178,lantern-2,"Lantern",Winter 2024,2024,lantern.com,lantern.ai,lantern.io
29501,latted,"Latted",Winter 2024,2024,latted.com,latted.ai,latted.io
29278,leaping,"Leaping",Winter 2024,2024,leaping.com,leaping.ai,leaping.io
29201,legora,"Legora",Winter 2024,2024,legora.com,legora.ai,legora.io
29333,lemonslice,"LemonSlice",Winter 2024,2024,lemonslice.com,lemonslice.ai,lemonslice.io
29314,lucite,"Lucite",Winter 2024,2024,lucite.com,lucite.ai,lucite.io
29419,lumetric,"Lumetric",Winter 2024,2024,lumetric.com,lumetric.ai,lumetric.io
29459,lumona,"Lumona",Winter 2024,2024,lumona.com,lumona.ai,lumona.io
29461,magic-hour,"Magic Hour",Winter 2024,2024,magichour.com,magichour.ai,magichour.io
29252,maia,"Maia",Winter 2024,2024,maia.com,maia.ai,maia.io
29261,malibou,"malibou",Winter 2024,2024,malibou.com,malibou.ai,malibou.io
29268,mango-health,"Mango Health",Winter 2024,2024,mangohealth.com,mangohealth.ai,mangohealth.io
29397,manifold-freight,"Manifold Freight",Winter 2024,2024,manifoldfreight.com,manifoldfreight.ai,manifoldfreight.io
29456,marblism,"Marblism",Winter 2024,2024,marblism.com,marblism.ai,marblism.io
29522,marr-labs,"Marr Labs",Winter 2024,2024,marrlabs.com,marrlabs.ai,marrlabs.io
29506,mathos,"Mathos",Winter 2024,2024,mathos.com,mathos.ai,mathos.io
29319,meticulate,"Meticulate",Winter 2024,2024,meticulate.com,meticulate.ai,meticulate.io
29366,metofico,"Metofico",Winter 2024,2024,metofico.com,metofico.ai,metofico.io
29453,miden,"Miden",Winter 2024,2024,miden.com,miden.ai,miden.io
29516,million,"Million",Winter 2024,2024,million.com,million.ai,million.io
29410,model-ml,"Model ML",Winter 2024,2024,modelml.com,modelml.ai,modelml.io
29256,momentic,"Momentic",Winter 2024,2024,momentic.com,momentic.ai,momentic.io
29326,monumint,"Monumint",Winter 2024,2024,monumint.com,monumint.ai,monumint.io
29355,nanocorp,"NanoCorp",Winter 2024,2024,nanocorp.com,nanocorp.ai,nanocorp.io
29183,navier-ai,"Navier AI",Winter 2024,2024,navierai.com,navierai.ai,navierai.io
29266,ncompass-technologies,"nCompass Technologies",Winter 2024,2024,ncompasstechnologies.com,ncompasstechnologies.ai,ncompasstechnologies.io
29259,newton,"Newton",Winter 2024,2024,newton.com,newton.ai,newton.io
29249,nuanced,"Nuanced",Winter 2024,2024,nuanced.com,nuanced.ai,nuanced.io
29294,octolane-ai,"Octolane AI",Winter 2024,2024,octolaneai.com,octolaneai.ai,octolaneai.io
29442,ocular-ai,"Ocular AI",Winter 2024,2024,ocularai.com,ocularai.ai,ocularai.io
29473,oddsview,"OddsView",Winter 2024,2024,oddsview.com,oddsview.ai,oddsview.io
29390,offdeal,"OffDeal",Winter 2024,2024,offdeal.com,offdeal.ai,offdeal.io
29413,oma-care,"Oma Care",Winter 2024,2024,omacare.com,omacare.ai,omacare.io
29312,onegrep,"OneGrep",Winter 2024,2024,onegrep.com,onegrep.ai,onegrep.io
29177,onyx,"Onyx",Winter 2024,2024,onyx.com,onyx.ai,onyx.io
29360,open,"Open",Winter 2024,2024,open.com,open.ai,open.io
29394,opencall,"Opencall",Winter 2024,2024,opencall.com,opencall.ai,opencall.io
29466,openfoundry,"OpenFoundry",Winter 2024,2024,openfoundry.com,openfoundry.ai,openfoundry.io
29424,openmart,"Openmart",Winter 2024,2024,openmart.com,openmart.ai,openmart.io
29345,pandasai,"PandasAI",Winter 2024,2024,pandasai.com,pandasai.ai,pandasai.io
29303,panelytic,"Panelytic",Winter 2024,2024,panelytic.com,panelytic.ai,panelytic.io
29287,paradigm,"Paradigm",Winter 2024,2024,paradigm.com,paradigm.ai,paradigm.io
29348,parallel,"Parallel",Winter 2024,2024,parallel.com,parallel.ai,parallel.io
29527,parcelbio,"ParcelBio",Winter 2024,2024,parcelbio.com,parcelbio.ai,parcelbio.io
29309,partnerhq,"PartnerHQ",Winter 2024,2024,partnerhq.com,partnerhq.ai,partnerhq.io
29285,patchwork,"Patchwork",Winter 2024,2024,patchwork.com,patchwork.ai,patchwork.io
29362,pazi,"Pazi",Winter 2024,2024,pazi.com,pazi.ai,pazi.io
29463,penciled,"Penciled",Winter 2024,2024,penciled.com,penciled.ai,penciled.io
29477,piramidal,"Piramidal",Winter 2024,2024,piramidal.com,piramidal.ai,piramidal.io
29273,pivot-robotics,"Pivot Robotics",Winter 2024,2024,pivotrobotics.com,pivotrobotics.ai,pivotrobotics.io
29286,pointone,"PointOne",Winter 2024,2024,pointone.com,pointone.ai,pointone.io
29465,polar,"Polar",Winter 2024,2024,polar.com,polar.ai,polar.io
29332,polished,"Polished",Winter 2024,2024,polished.com,polished.ai,polished.io
29467,powder,"Powder",Winter 2024,2024,powder.com,powder.ai,powder.io
29247,precip,"Precip",Winter 2024,2024,precip.com,precip.ai,precip.io
29375,preloop,"Preloop",Winter 2024,2024,preloop.com,preloop.ai,preloop.io
29265,pretzel-ai,"Pretzel AI",Winter 2024,2024,pretzelai.com,pretzelai.ai,pretzelai.io
29324,promptarmor,"PromptArmor",Winter 2024,2024,promptarmor.com,promptarmor.ai,promptarmor.io
29398,prosights,"ProSights",Winter 2024,2024,prosights.com,prosights.ai,prosights.io
29260,quary,"Quary",Winter 2024,2024,quary.com,quary.ai,quary.io
29504,quivr,"Quivr",Winter 2024,2024,quivr.com,quivr.ai,quivr.io
29189,radmate-ai,"RadMate AI",Winter 2024,2024,radmateai.com,radmateai.ai,radmateai.io
29401,raindrop,"Raindrop",Winter 2024,2024,raindrop.com,raindrop.ai,raindrop.io
29254,reducto,"Reducto",Winter 2024,2024,reducto.com,reducto.ai,reducto.io
29478,reform,"Reform",Winter 2024,2024,reform.com,reform.ai,reform.io
29185,relari,"Relari",Winter 2024,2024,relari.com,relari.ai,relari.io
29502,renderlet,"renderlet",Winter 2024,2024,renderlet.com,renderlet.ai,renderlet.io
29512,reprompt,"Reprompt",Winter 2024,2024,reprompt.com,reprompt.ai,reprompt.io
29353,resonance,"Resonance",Winter 2024,2024,resonance.com,resonance.ai,resonance.io
29325,respan,"Respan",Winter 2024,2024,respan.com,respan.ai,respan.io
29517,retailready,"RetailReady",Winter 2024,2024,retailready.com,retailready.ai,retailready.io
29441,retell-ai,"Retell AI",Winter 2024,2024,retellai.com,retellai.ai,retellai.io
29405,risotto,"Risotto",Winter 2024,2024,risotto.com,risotto.ai,risotto.io
29291,roe,"ROE",Winter 2024,2024,roe.com,roe.ai,roe.io
29440,rove,"Rove",Winter 2024,2024,rove.com,rove.ai,rove.io
29460,ryse,"Ryse",Winter 2024,2024,ryse.com,ryse.ai,ryse.io
29258,saga-ai,"Saga AI",Winter 2024,2024,sagaai.com,sagaai.ai,sagaai.io
29372,sagaland,"Sagaland",Winter 2024,2024,sagaland.com,sagaland.ai,sagaland.io
29357,salvy,"Salvy",Winter 2024,2024,salvy.com,salvy.ai,salvy.io
29418,sample,"Sample",Winter 2024,2024,sample.com,sample.ai,sample.io
29336,cpgscout,"Scout",Winter 2024,2024,scout.com,scout.ai,scout.io
29196,scritch,"Scritch",Winter 2024,2024,scritch.com,scritch.ai,scritch.io
29313,selera-medical,"Selera Medical",Winter 2024,2024,seleramedical.com,seleramedical.ai,seleramedical.io
29471,senso,"Senso",Winter 2024,2024,senso.com,senso.ai,senso.io
29432,shepherd-2,"Shepherd",Winter 2024,2024,shepherd.com,shepherd.ai,shepherd.io
29384,shiboleth,"Shiboleth",Winter 2024,2024,shiboleth.com,shiboleth.ai,shiboleth.io
29472,silogy,"Silogy",Winter 2024,2024,silogy.com,silogy.ai,silogy.io
29363,solari-ai,"Solari AI",Winter 2024,2024,solariai.com,solariai.ai,solariai.io
29431,sonauto,"Sonauto",Winter 2024,2024,sonauto.com,sonauto.ai,sonauto.io
29244,sonia,"Sonia",Winter 2024,2024,sonia.com,sonia.ai,sonia.io
29382,soundry-ai,"Soundry AI",Winter 2024,2024,soundryai.com,soundryai.ai,soundryai.io
29438,spark,"Spark",Winter 2024,2024,spark.com,spark.ai,spark.io
29330,speck,"Speck",Winter 2024,2024,speck.com,speck.ai,speck.io
29434,stacksync,"Stacksync",Winter 2024,2024,stacksync.com,stacksync.ai,stacksync.io
29318,starjar,"StarJar",Winter 2024,2024,starjar.com,starjar.ai,starjar.io
29206,stitch-technologies,"Stitch Technologies",Winter 2024,2024,stitchtechnologies.com,stitchtechnologies.ai,stitchtechnologies.io
29374,superagent,"Superagent",Winter 2024,2024,superagent.com,superagent.ai,superagent.io
29293,suretynow,"SuretyNow",Winter 2024,2024,suretynow.com,suretynow.ai,suretynow.io
29346,sync-2,"sync.",Winter 2024,2024,sync.com,sync.ai,sync.io
29305,synsorybio,"SynsoryBio",Winter 2024,2024,synsorybio.com,synsorybio.ai,synsorybio.io
29340,tamarind-bio,"Tamarind Bio",Winter 2024,2024,tamarindbio.com,tamarindbio.ai,tamarindbio.io
29241,tekton-dynamics,"Tekton Dynamics",Winter 2024,2024,tektondynamics.com,tektondynamics.ai,tektondynamics.io
29435,terrakotta,"Terrakotta",Winter 2024,2024,terrakotta.com,terrakotta.ai,terrakotta.io
29186,tesseral,"Tesseral",Winter 2024,2024,tesseral.com,tesseral.ai,tesseral.io
29500,the-new-money-company,"The New Money Company",Winter 2024,2024,thenewmoneycompany.com,thenewmoneycompany.ai,thenewmoneycompany.io
29421,thorntale,"Thorntale",Winter 2024,2024,thorntale.com,thorntale.ai,thorntale.io
29377,toma,"Toma",Winter 2024,2024,toma.com,toma.ai,toma.io
29335,toolify,"Toolify",Winter 2024,2024,toolify.com,toolify.ai,toolify.io
29301,topo,"Topo",Winter 2024,2024,topo.com,topo.ai,topo.io
29505,tower,"Tower",Winter 2024,2024,tower.com,tower.ai,tower.io
29246,tracecat,"Tracecat",Winter 2024,2024,tracecat.com,tracecat.ai,tracecat.io
29300,trellis-ai,"Trellis AI",Winter 2024,2024,trellisai.com,trellisai.ai,trellisai.io
29379,trieve,"Trieve",Winter 2024,2024,trieve.com,trieve.ai,trieve.io
29423,triply,"Triply",Winter 2024,2024,triply.com,triply.ai,triply.io
29482,trueclaim,"TrueClaim",Winter 2024,2024,trueclaim.com,trueclaim.ai,trueclaim.io
29257,tuesday-labs,"Tuesday Labs",Winter 2024,2024,tuesdaylabs.com,tuesdaylabs.ai,tuesdaylabs.io
29310,tusk,"Tusk",Winter 2024,2024,tusk.com,tusk.ai,tusk.io
29231,ubicloud,"Ubicloud",Winter 2024,2024,ubicloud.com,ubicloud.ai,ubicloud.io
29182,upsolve-ai,"Upsolve AI",Winter 2024,2024,upsolveai.com,upsolveai.ai,upsolveai.io
29454,veles,"Veles",Winter 2024,2024,veles.com,veles.ai,veles.io
29429,velorum-therapeutics,"Velorum Therapeutics",Winter 2024,2024,velorumtherapeutics.com,velorumtherapeutics.ai,velorumtherapeutics.io
29302,verse-therapy,"Verse Therapy",Winter 2024,2024,versetherapy.com,versetherapy.ai,versetherapy.io
29347,vibrant-labs,"Vibrant Labs",Winter 2024,2024,vibrantlabs.com,vibrantlabs.ai,vibrantlabs.io
29444,vista-power,"Vista Power",Winter 2024,2024,vistapower.com,vistapower.ai,vistapower.io
29393,voicepanel,"Voicepanel",Winter 2024,2024,voicepanel.com,voicepanel.ai,voicepanel.io
29496,voxops-ai,"VoxOps AI",Winter 2024,2024,voxopsai.com,voxopsai.ai,voxopsai.io
29283,wavelength,"Wavelength",Winter 2024,2024,wavelength.com,wavelength.ai,wavelength.io
29378,whip,"Whip",Winter 2024,2024,whip.com,whip.ai,whip.io
29361,wuri,"Wuri",Winter 2024,2024,wuri.com,wuri.ai,wuri.io
29448,xpay,"xPay",Winter 2024,2024,xpay.com,xpay.ai,xpay.io
29510,yarn-2,"Yarn",Winter 2024,2024,yarn.com,yarn.ai,yarn.io
28965,yenmo,"Yenmo",Winter 2024,2024,yenmo.com,yenmo.ai,yenmo.io
29402,yondu,"Yondu",Winter 2024,2024,yondu.com,yondu.ai,yondu.io
29304,yoneda-labs,"Yoneda Labs",Winter 2024,2024,yonedalabs.com,yonedalabs.ai,yonedalabs.io
29323,zaymo,"Zaymo",Winter 2024,2024,zaymo.com,zaymo.ai,zaymo.io
29425,zep-ai,"Zep AI",Winter 2024,2024,zepai.com,zepai.ai,zepai.io
30958,absurd,"Absurd",Fall 2025,2025,absurd.com,absurd.ai,absurd.io
30837,aircaps,"AirCaps",Fall 2025,2025,aircaps.com,aircaps.ai,aircaps.io
30910,aleph-lab,"Aleph Lab",Fall 2025,2025,alephlab.com,alephlab.ai,alephlab.io
30895,allus-ai,"Allus AI",Fall 2025,2025,allusai.com,allusai.ai,allusai.io
30992,amera,"Amera",Fall 2025,2025,amera.com,amera.ai,amera.io
31010,amika,"Amika",Fall 2025,2025,amika.com,amika.ai,amika.io
30890,answerthis,"AnswerThis",Fall 2025,2025,answerthis.com,answerthis.ai,answerthis.io
30999,antigen,"Antigen",Fall 2025,2025,antigen.com,antigen.ai,antigen.io
30937,anto-biosciences,"Anto Biosciences",Fall 2025,2025,antobiosciences.com,antobiosciences.ai,antobiosciences.io
30943,aside,"Aside",Fall 2025,2025,aside.com,aside.ai,aside.io
30857,aspect-inc,"Aspect",Fall 2025,2025,aspect.com,aspect.ai,aspect.io
30882,atlasgrid,"AtlasGrid",Fall 2025,2025,atlasgrid.com,atlasgrid.ai,atlasgrid.io
30956,automax-ai,"Automax.ai",Fall 2025,2025,automaxai.com,automaxai.ai,automaxai.io
30591,autonomous-technologies-group,"Autonomous Technologies Group",Fall 2025,2025,autonomoustechnologiesgroup.com,autonomoustechnologiesgroup.ai,autonomoustechnologiesgroup.io
30996,axial,"Axial",Fall 2025,2025,axial.com,axial.ai,axial.io
